#FamilyID	pvalue	Significant at 0.05
OG0009611	0.961	n
OG0009612	0.961	n
OG0009613	0.961	n
OG0009614	0.961	n
OG0009615	0.961	n
OG0009616	0.961	n
OG0009617	0.961	n
OG0009618	0.961	n
OG0009619	0.961	n
OG0009620	0.961	n
OG0009621	0.961	n
OG0009622	0.961	n
OG0009623	0.961	n
OG0009624	0.961	n
OG0009625	0.961	n
OG0009626	0.961	n
OG0009627	0.961	n
OG0009628	0.961	n
OG0009629	0.915	n
OG0009630	0.924	n
OG0009631	0.961	n
OG0009632	0.961	n
OG0009633	0.961	n
OG0009634	0.961	n
OG0009635	0.961	n
OG0009636	0.961	n
OG0009637	0.961	n
OG0009638	0.961	n
OG0009639	0.961	n
OG0009640	0.961	n
OG0009641	0.961	n
OG0009642	0.961	n
OG0009643	0.961	n
OG0009644	0.961	n
OG0009645	0.961	n
OG0009646	0.961	n
OG0009647	0.961	n
OG0009648	0.961	n
OG0009649	0.961	n
OG0009650	0.961	n
OG0009651	0.961	n
OG0009652	0.961	n
OG0009653	0.961	n
OG0009654	0.961	n
OG0009655	0.961	n
OG0009656	0.961	n
OG0009657	0.961	n
OG0009658	0.688	n
OG0009659	0.961	n
OG0009660	0.961	n
OG0009661	0.961	n
OG0009662	0.961	n
OG0009663	0.961	n
OG0009664	0.961	n
OG0009665	0.961	n
OG0009666	0.961	n
OG0009667	0.961	n
OG0009668	0.961	n
OG0009669	0.961	n
OG0009670	0.961	n
OG0009671	0.961	n
OG0009672	0.636	n
OG0009673	0.961	n
OG0009674	0.961	n
OG0009675	0.961	n
OG0009676	0.961	n
OG0009677	0.784	n
OG0009678	0.961	n
OG0009679	0.961	n
OG0009680	0.961	n
OG0009681	0.961	n
OG0009682	0.961	n
OG0009683	0.961	n
OG0009684	0.961	n
OG0009685	0.961	n
OG0009686	0.961	n
OG0009687	0.961	n
OG0009688	0.961	n
OG0009689	0.961	n
OG0009690	0.961	n
OG0009691	0.961	n
OG0009692	0.961	n
OG0009693	0.961	n
OG0009694	0.961	n
OG0009695	0.961	n
OG0009696	0.961	n
OG0009697	0.961	n
OG0009698	0.961	n
OG0009699	0.961	n
OG0009700	0.961	n
OG0009701	0.961	n
OG0009702	0.961	n
OG0009703	0.961	n
OG0009705	0.961	n
OG0009706	0.961	n
OG0009707	0.961	n
OG0009708	0.961	n
OG0009709	0.961	n
OG0009710	0.961	n
OG0009711	0.961	n
OG0009712	0.961	n
OG0009713	0.961	n
OG0009714	0.961	n
OG0009715	0.961	n
OG0009716	0.961	n
OG0009717	0.961	n
OG0009718	0.961	n
OG0009719	0.211	n
OG0009720	0.961	n
OG0009721	0.961	n
OG0009722	0.961	n
OG0009723	0.961	n
OG0009724	0.961	n
OG0009725	0.961	n
OG0009726	0.961	n
OG0009727	0.961	n
OG0009728	0.961	n
OG0009729	0.961	n
OG0009730	0.961	n
OG0009731	0.961	n
OG0009732	0.961	n
OG0009733	0.961	n
OG0009734	0.961	n
OG0009735	0.961	n
OG0009736	0.961	n
OG0009737	0.961	n
OG0009738	0.915	n
OG0009739	0.961	n
OG0009740	0.961	n
OG0009741	0.961	n
OG0009742	0.961	n
OG0009743	0.961	n
OG0009744	0.961	n
OG0009745	0.961	n
OG0009746	0.961	n
OG0009747	0.961	n
OG0009748	0.961	n
OG0009749	0.961	n
OG0009750	0.961	n
OG0009751	0.961	n
OG0009752	0.961	n
OG0009753	0.961	n
OG0009754	0.961	n
OG0009755	0.961	n
OG0009756	0.961	n
OG0009757	0.915	n
OG0009758	0.773	n
OG0009759	0.961	n
OG0009760	0.555	n
OG0009761	0.961	n
OG0009762	0.961	n
OG0009763	0.961	n
OG0009764	0.961	n
OG0009765	0.961	n
OG0009766	0.961	n
OG0009767	0.961	n
OG0009768	0.961	n
OG0009769	0.961	n
OG0009770	0.961	n
OG0009771	0.961	n
OG0009772	0.961	n
OG0009773	0.961	n
OG0009774	0.961	n
OG0009775	0.961	n
OG0009776	0.961	n
OG0009777	0.961	n
OG0009778	0.961	n
OG0009779	0.961	n
OG0009780	0.961	n
OG0009781	0.961	n
OG0009782	0.961	n
OG0009783	0.961	n
OG0009784	0.722	n
OG0009785	0.961	n
OG0009786	0.961	n
OG0009787	0.961	n
OG0009788	0.961	n
OG0009789	0.961	n
OG0009790	0.961	n
OG0009791	0.961	n
OG0009792	0.961	n
OG0009793	0.961	n
OG0009794	0.961	n
OG0009795	0.961	n
OG0009796	0.961	n
OG0009797	0.961	n
OG0009798	0.961	n
OG0009799	0.961	n
OG0009800	0.961	n
OG0009801	0.961	n
OG0009802	0.961	n
OG0009803	0.646	n
OG0009804	0.961	n
OG0009805	0.961	n
OG0009806	0.961	n
OG0009807	0.961	n
OG0009808	0.961	n
OG0009809	0.961	n
OG0009810	0.961	n
OG0009811	0.961	n
OG0009812	0.961	n
OG0009813	0.961	n
OG0009814	0.961	n
OG0009815	0.961	n
OG0009816	0.961	n
OG0009817	0.961	n
OG0009818	0.961	n
OG0009819	0.961	n
OG0009820	0.961	n
OG0009821	0.961	n
OG0009822	0.961	n
OG0009823	0.961	n
OG0009824	0.961	n
OG0009825	0.961	n
OG0009826	0.961	n
OG0009827	0.961	n
OG0009828	0.961	n
OG0009829	0.961	n
OG0009830	0.961	n
OG0009831	0.961	n
OG0009832	0.961	n
OG0009833	0.961	n
OG0009834	0.961	n
OG0009835	0.961	n
OG0009836	0.961	n
OG0009837	0.961	n
OG0009838	0.718	n
OG0009839	0.961	n
OG0009840	0.961	n
OG0009841	0.961	n
OG0009842	0.961	n
OG0009843	0.961	n
OG0009844	0.961	n
OG0009845	0.961	n
OG0009846	0.961	n
OG0009847	0.961	n
OG0009848	0.961	n
OG0009849	0.961	n
OG0009850	0.961	n
OG0009851	0.961	n
OG0009852	0.961	n
OG0009853	0.961	n
OG0009854	0.961	n
OG0009855	0.961	n
OG0009856	0.961	n
OG0009857	0.961	n
OG0009858	0.961	n
OG0009859	0.961	n
OG0009860	0.961	n
OG0009861	0.961	n
OG0009862	0.961	n
OG0009863	0.961	n
OG0009864	0.961	n
OG0009865	0.961	n
OG0009866	0.961	n
OG0009867	0.961	n
OG0009868	0.961	n
OG0009869	0.961	n
OG0009870	0.961	n
OG0009871	0.961	n
OG0009872	0.961	n
OG0009873	0.961	n
OG0009874	0.961	n
OG0009875	0.961	n
OG0009876	0.961	n
OG0009877	0.961	n
OG0009878	0.961	n
OG0009879	0.961	n
OG0009880	0.961	n
OG0009881	0.961	n
OG0009882	0.961	n
OG0009883	0.961	n
OG0009884	0.961	n
OG0009885	0.961	n
OG0009886	0.961	n
OG0009887	0.961	n
OG0009888	0.961	n
OG0009889	0.961	n
OG0009890	0.961	n
OG0009891	0.961	n
OG0009892	0.961	n
OG0009893	0.961	n
OG0009894	0.961	n
OG0009895	0.961	n
OG0009896	0.961	n
OG0009897	0.961	n
OG0009898	0.961	n
OG0009900	0.961	n
OG0009901	0.961	n
OG0009902	0.961	n
OG0009903	0.961	n
OG0009904	0.961	n
OG0009905	0.961	n
OG0009906	0.961	n
OG0009907	0.961	n
OG0009908	0.961	n
OG0009909	0.961	n
OG0009910	0.961	n
OG0009911	0.961	n
OG0009912	0.961	n
OG0009913	0.812	n
OG0009914	0.961	n
OG0009915	0.961	n
OG0009916	0.961	n
OG0009917	0.961	n
OG0009918	0.961	n
OG0009919	0.961	n
OG0009920	0.961	n
OG0009921	0.961	n
OG0009922	0.961	n
OG0009923	0.961	n
OG0009924	0.961	n
OG0009925	0.961	n
OG0009926	0.961	n
OG0009927	0.961	n
OG0009928	0.961	n
OG0009929	0.961	n
OG0009930	0.961	n
OG0009931	0.961	n
OG0009932	0.961	n
OG0009933	0.961	n
OG0009934	0.961	n
OG0009935	0.961	n
OG0009936	0.961	n
OG0009937	0.961	n
OG0009938	0.961	n
OG0009939	0.961	n
OG0009940	0.961	n
OG0009941	0.961	n
OG0009942	0.924	n
OG0009943	0.961	n
OG0009944	0.961	n
OG0009945	0.961	n
OG0009946	0.961	n
OG0009947	0.961	n
OG0009948	0.961	n
OG0009949	0.88	n
OG0009950	0.936	n
OG0009951	0.961	n
OG0009952	0.961	n
OG0009953	0.88	n
OG0009954	0.961	n
OG0009955	0.961	n
OG0009956	0.025	y
OG0009957	0.917	n
OG0009958	0.961	n
OG0009959	0.961	n
OG0009960	0.961	n
OG0009961	0.961	n
OG0009963	0.961	n
OG0009964	0.961	n
OG0009965	0.961	n
OG0009966	0.961	n
OG0009967	0.961	n
OG0009968	0.961	n
OG0009969	0.961	n
OG0009970	0.961	n
OG0009971	0.961	n
OG0009972	0.961	n
OG0009973	0.961	n
OG0009974	0.961	n
OG0009975	0.961	n
OG0009976	0.961	n
OG0009977	0.961	n
OG0009978	0.961	n
OG0009979	0.961	n
OG0009980	0.961	n
OG0009981	0.88	n
OG0009982	0.961	n
OG0009983	0.961	n
OG0009984	0.768	n
OG0009985	0.961	n
OG0009986	0.961	n
OG0009987	0.961	n
OG0009988	0.961	n
OG0009989	0.961	n
OG0009990	0.961	n
OG0009991	0.961	n
OG0009992	0.961	n
OG0009993	0.961	n
OG0009994	0.961	n
OG0009995	0.961	n
OG0009996	0.961	n
OG0009997	0.961	n
OG0009998	0.961	n
OG0009999	0.961	n
OG0010000	0.961	n
OG0010001	0.961	n
OG0010002	0.961	n
OG0010003	0.961	n
OG0010004	0.961	n
OG0010005	0.961	n
OG0010006	0.961	n
OG0010007	0.961	n
OG0010008	0.961	n
OG0010009	0.961	n
OG0010010	0.961	n
OG0010011	0.961	n
OG0010012	0.961	n
OG0010013	0.961	n
OG0010014	0.961	n
OG0010015	0.961	n
OG0010016	0.961	n
OG0010017	0.961	n
OG0010018	0.961	n
OG0010019	0.961	n
OG0010021	0.961	n
OG0010022	0.961	n
OG0010023	0.961	n
OG0010024	0.961	n
OG0010025	0.961	n
OG0010026	0.554	n
OG0010027	0.773	n
OG0010028	0.961	n
OG0010029	0.961	n
OG0010030	0.961	n
OG0010031	0.961	n
OG0010032	0.961	n
OG0010033	0.961	n
OG0010034	0.961	n
OG0010035	0.961	n
OG0010036	0.961	n
OG0010037	0.961	n
OG0010038	0.961	n
OG0010039	0.961	n
OG0010040	0.961	n
OG0010041	0.961	n
OG0010042	0.961	n
OG0010043	0.961	n
OG0010044	0.961	n
OG0010045	0.961	n
OG0010046	0.961	n
OG0010047	0.961	n
OG0010048	0.961	n
OG0010049	0.961	n
OG0010050	0.961	n
OG0010051	0.961	n
OG0010052	0.961	n
OG0010053	0.961	n
OG0010054	0.961	n
OG0010055	0.961	n
OG0010056	0.961	n
OG0010057	0.961	n
OG0010058	0.961	n
OG0010059	0.961	n
OG0010060	0.961	n
OG0010061	0.961	n
OG0010062	0.961	n
OG0010063	0.961	n
OG0010064	0.961	n
OG0010065	0.961	n
OG0010066	0.961	n
OG0010067	0.961	n
OG0010068	0.961	n
OG0010069	0.961	n
OG0010070	0.961	n
OG0010071	0.961	n
OG0010072	0.961	n
OG0010073	0.961	n
OG0010074	0.961	n
OG0010075	0.961	n
OG0010076	0.961	n
OG0010077	0.961	n
OG0010078	0.961	n
OG0010079	0.961	n
OG0010080	0.961	n
OG0010081	0.961	n
OG0010082	0.961	n
OG0010083	0.961	n
OG0010084	0.961	n
OG0010085	0.961	n
OG0010086	0.961	n
OG0010087	0.961	n
OG0010088	0.961	n
OG0010089	0.961	n
OG0010090	0.961	n
OG0010091	0.961	n
OG0010092	0.961	n
OG0010093	0.961	n
OG0010094	0.961	n
OG0010095	0.961	n
OG0010096	0.961	n
OG0010097	0.961	n
OG0010098	0.961	n
OG0010099	0.961	n
OG0010100	0.961	n
OG0010101	0.961	n
OG0010102	0.961	n
OG0010103	0.961	n
OG0010104	0.961	n
OG0010105	0.961	n
OG0010106	0.961	n
OG0010107	0.961	n
OG0010108	0.961	n
OG0010109	0.961	n
OG0010110	0.961	n
OG0010111	0.961	n
OG0010112	0.961	n
OG0010113	0.961	n
OG0010114	0.961	n
OG0010116	0.961	n
OG0010117	0.961	n
OG0010118	0.961	n
OG0010119	0.961	n
OG0010120	0.722	n
OG0010121	0.961	n
OG0010122	0.961	n
OG0010123	0.961	n
OG0010124	0.961	n
OG0010125	0.961	n
OG0010126	0.961	n
OG0010127	0.961	n
OG0010128	0.961	n
OG0010129	0.961	n
OG0010130	0.961	n
OG0010131	0.961	n
OG0010132	0.961	n
OG0010133	0.961	n
OG0010134	0.961	n
OG0010135	0.896	n
OG0010136	0.961	n
OG0010137	0.961	n
OG0010138	0.961	n
OG0010139	0.825	n
OG0010140	0.715	n
OG0010141	0.961	n
OG0010142	0.961	n
OG0010143	0.961	n
OG0010144	0.961	n
OG0010145	0.961	n
OG0010146	0.961	n
OG0010147	0.961	n
OG0010148	0.961	n
OG0010149	0.961	n
OG0010150	0.961	n
OG0010151	0.836	n
OG0010152	0.961	n
OG0010153	0.936	n
OG0010154	0.961	n
OG0010155	0.961	n
OG0010156	0.961	n
OG0010157	0.961	n
OG0010158	0.961	n
OG0010159	0.961	n
OG0010160	0.961	n
OG0010161	0.961	n
OG0010162	0.961	n
OG0010163	0.961	n
OG0010164	0.961	n
OG0010165	0.961	n
OG0010166	0.769	n
OG0010167	0.961	n
OG0010168	0.961	n
OG0010169	0.961	n
OG0010170	0.961	n
OG0010171	0.961	n
OG0010172	0.961	n
OG0010173	0.961	n
OG0010174	0.961	n
OG0010175	0.961	n
OG0010176	0.961	n
OG0010177	0.961	n
OG0010178	0.961	n
OG0010179	0.961	n
OG0010180	0.961	n
OG0010181	0.961	n
OG0010182	0.961	n
OG0010183	0.961	n
OG0010184	0.961	n
OG0010185	0.961	n
OG0010186	0.961	n
OG0010187	0.961	n
OG0010188	0.961	n
OG0010189	0.961	n
OG0010190	0.961	n
OG0010191	0.961	n
OG0010192	0.961	n
OG0010193	0.961	n
OG0010194	0.961	n
OG0010195	0.961	n
OG0010196	0.961	n
OG0010197	0.961	n
OG0010198	0.961	n
OG0010199	0.961	n
OG0010200	0.961	n
OG0010201	0.961	n
OG0010202	0.961	n
OG0010203	0.961	n
OG0010204	0.961	n
OG0010205	0.961	n
OG0010206	0.961	n
OG0010207	0.961	n
OG0010208	0.961	n
OG0010209	0.961	n
OG0010210	0.961	n
OG0010211	0.961	n
OG0010212	0.961	n
OG0010213	0.961	n
OG0010214	0.961	n
OG0010215	0.932	n
OG0010216	0.961	n
OG0010217	0.961	n
OG0010218	0.961	n
OG0010219	0.961	n
OG0010220	0.636	n
OG0010221	0.961	n
OG0010222	0.961	n
OG0010223	0.961	n
OG0010224	0.961	n
OG0010225	0.961	n
OG0010226	0.961	n
OG0010227	0.961	n
OG0010228	0.961	n
OG0010229	0.726	n
OG0010230	0.961	n
OG0010231	0.961	n
OG0010232	0.961	n
OG0010233	0.961	n
OG0010234	0.961	n
OG0010235	0.961	n
OG0010236	0.961	n
OG0010237	0.961	n
OG0010238	0.961	n
OG0010239	0.961	n
OG0010240	0.961	n
OG0010241	0.961	n
OG0010242	0.961	n
OG0010243	0.961	n
OG0010244	0.961	n
OG0010245	0.961	n
OG0010246	0.961	n
OG0010247	0.961	n
OG0010248	0.961	n
OG0010249	0.961	n
OG0010250	0.961	n
OG0010251	0.961	n
OG0010252	0.961	n
OG0010253	0.961	n
OG0010254	0.961	n
OG0010255	0.961	n
OG0010256	0.961	n
OG0010257	0.664	n
OG0010258	0.961	n
OG0010259	0.961	n
OG0010260	0.961	n
OG0010261	0.961	n
OG0010262	0.961	n
OG0010263	0.961	n
OG0010264	0.961	n
OG0010265	0.961	n
OG0010266	0.961	n
OG0010267	0.961	n
OG0010268	0.961	n
OG0010269	0.961	n
OG0010270	0.961	n
OG0010271	0.961	n
OG0010272	0.636	n
OG0010273	0.961	n
OG0010274	0.961	n
OG0010275	0.961	n
OG0010276	0.961	n
OG0010277	0.688	n
OG0010278	0.961	n
OG0010279	0.961	n
OG0010280	0.768	n
OG0010281	0.768	n
OG0010282	0.961	n
OG0010283	0.961	n
OG0010284	0.924	n
OG0010285	0.54	n
OG0010286	0.961	n
OG0010287	0.768	n
OG0010288	0.827	n
OG0010289	0.961	n
OG0010290	0.961	n
OG0010291	0.961	n
OG0010292	0.961	n
OG0010293	0.961	n
OG0010294	0.961	n
OG0010295	0.961	n
OG0010296	0.973	n
OG0010297	0.808	n
OG0010298	0.845	n
OG0010300	0.871	n
OG0010301	0.768	n
OG0010302	0.961	n
OG0010303	0.961	n
OG0010304	0.871	n
OG0010305	0.223	n
OG0010306	0.768	n
OG0010307	0.961	n
OG0010308	0.684	n
OG0010309	0.961	n
OG0010310	0.684	n
OG0010311	0.961	n
OG0010312	0.961	n
OG0010313	0.961	n
OG0010314	0.961	n
OG0010315	0.961	n
OG0010316	0.768	n
OG0010317	0.871	n
OG0010318	0.871	n
OG0010319	0.924	n
OG0010320	0.961	n
OG0010321	0.827	n
OG0010322	0.871	n
OG0010323	0.961	n
OG0010324	0.722	n
OG0010325	0.961	n
OG0010326	0.961	n
OG0010327	0.961	n
OG0010328	0.827	n
OG0010329	0.961	n
OG0010330	0.827	n
OG0010331	0.768	n
OG0010332	0.961	n
OG0010333	0.871	n
OG0010334	0.961	n
OG0010335	0.827	n
OG0010336	0.961	n
OG0010337	0.961	n
OG0010339	0.961	n
OG0010340	0.767	n
OG0010341	0.768	n
OG0010342	0.768	n
OG0010343	0.768	n
OG0010344	0.827	n
OG0010345	0.827	n
OG0010346	0.961	n
OG0010347	0.827	n
OG0010348	0.871	n
OG0010349	0.961	n
OG0010350	0.961	n
OG0010351	0.961	n
OG0010352	0.768	n
OG0010353	0.961	n
OG0010354	0.961	n
OG0010355	0.961	n
OG0010356	0.961	n
OG0010357	0.961	n
OG0010358	0.961	n
OG0010359	0.961	n
OG0010360	0.961	n
OG0010361	0.768	n
OG0010362	0.961	n
OG0010363	0.961	n
OG0010364	0.961	n
OG0010365	0.768	n
OG0010366	0.961	n
OG0010367	0.961	n
OG0010368	0.961	n
OG0010369	0.961	n
OG0010370	0.684	n
OG0010371	0.77	n
OG0010372	0.768	n
OG0010373	0.827	n
OG0010374	0.961	n
OG0010375	0.797	n
OG0010376	0.961	n
OG0010377	0.768	n
OG0010378	0.961	n
OG0010379	0.768	n
OG0010380	0.555	n
OG0010381	0.961	n
OG0010382	0.961	n
OG0010383	0.961	n
OG0010384	0.845	n
OG0010385	0.961	n
OG0010386	0.961	n
OG0010387	0.88	n
OG0010388	0.722	n
OG0010389	0.961	n
OG0010390	0.961	n
OG0010391	0.961	n
OG0010392	0.961	n
OG0010393	0.961	n
OG0010394	0.871	n
OG0010395	0.961	n
OG0010396	0.961	n
OG0010397	0.961	n
OG0010398	0.961	n
OG0010399	0.961	n
OG0010400	0.961	n
OG0010401	0.961	n
OG0010402	0.961	n
OG0010403	0.961	n
OG0010404	0.961	n
OG0010405	0.961	n
OG0010406	0.791	n
OG0010407	0.961	n
OG0010408	0.961	n
OG0010409	0.961	n
OG0010410	0.961	n
OG0010411	0.961	n
OG0010412	0.961	n
OG0010413	0.961	n
OG0010414	0.961	n
OG0010415	0.961	n
OG0010416	0.961	n
OG0010417	0.961	n
OG0010418	0.961	n
OG0010419	0.722	n
OG0010420	0.961	n
OG0010421	0.961	n
OG0010422	0.961	n
OG0010423	0.961	n
OG0010424	0.961	n
OG0010425	0.961	n
OG0010426	0.961	n
OG0010427	0.726	n
OG0010428	0.717	n
OG0010430	0.773	n
OG0010432	0.961	n
OG0010433	0.961	n
OG0010434	0.961	n
OG0010435	0.871	n
OG0010436	0.961	n
OG0010437	0.961	n
OG0010438	0.961	n
OG0010439	0.961	n
OG0010440	0.501	n
OG0010441	0.961	n
OG0010442	0.773	n
OG0010443	0.961	n
OG0010444	0.812	n
OG0010445	0.961	n
OG0010446	0.961	n
OG0010447	0.636	n
OG0010448	0.932	n
OG0010450	0.961	n
OG0010451	0.797	n
OG0010453	0.961	n
OG0010454	0.961	n
OG0010455	0.961	n
OG0010456	0.961	n
OG0010457	0.961	n
OG0010458	0.961	n
OG0010459	0.961	n
OG0010460	0.961	n
OG0010462	0.58	n
OG0010463	0.261	n
OG0010464	0.871	n
OG0010465	0.827	n
OG0010466	0.834	n
OG0010467	0.22	n
OG0010468	0.961	n
OG0010469	0.961	n
OG0010470	0.961	n
OG0010471	0.961	n
OG0010472	0.961	n
OG0010473	0.961	n
OG0010474	0.961	n
OG0010475	0.797	n
OG0010477	0.961	n
OG0010478	0.961	n
OG0010480	0.768	n
OG0010481	0.871	n
OG0010482	0.961	n
OG0010483	0.961	n
OG0010484	0.961	n
OG0010485	0.961	n
OG0010486	0.627	n
OG0010488	0.961	n
OG0010489	0.961	n
OG0010491	0.961	n
OG0010492	0.961	n
OG0010493	0.88	n
OG0010494	0.961	n
OG0010495	0.693	n
OG0010496	0.961	n
OG0010497	0.961	n
OG0010499	0.961	n
OG0010500	0.961	n
OG0010501	0.961	n
OG0010502	0.961	n
OG0010503	0.961	n
OG0010504	0.961	n
OG0010505	0.961	n
OG0010506	0.961	n
OG0010507	0.961	n
OG0010508	0.961	n
OG0010509	0.95	n
OG0010510	0.961	n
OG0010511	0.961	n
OG0010512	0.961	n
OG0010513	0.961	n
OG0010514	0.961	n
OG0010515	0.961	n
OG0010516	0.936	n
OG0010517	0.961	n
OG0010519	0.797	n
OG0010520	0.961	n
OG0010521	0.961	n
OG0010522	0.961	n
OG0010523	0.961	n
OG0010524	0.961	n
OG0010525	0.961	n
OG0010526	0.961	n
OG0010527	0.961	n
OG0010528	0.961	n
OG0010529	0.961	n
OG0010530	0.961	n
OG0010531	0.345	n
OG0010532	0.961	n
OG0010533	0.834	n
OG0010534	0.961	n
OG0010535	0.961	n
OG0010536	0.961	n
OG0010537	0.961	n
OG0010538	0.961	n
OG0010539	0.961	n
OG0010540	0.961	n
OG0010541	0.961	n
OG0010542	0.961	n
OG0010543	0.961	n
OG0010544	0.961	n
OG0010545	0.961	n
OG0010546	0.961	n
OG0010547	0.961	n
OG0010548	0.961	n
OG0010550	0.767	n
OG0010551	0.871	n
OG0010552	0.915	n
OG0010553	0.961	n
OG0010554	0.684	n
OG0010555	0.684	n
OG0010556	0.756	n
OG0010557	0.768	n
OG0010558	0.961	n
OG0010559	0.961	n
OG0010560	0.961	n
OG0010561	0.717	n
OG0010562	0.961	n
OG0010563	0.827	n
OG0010564	0.961	n
OG0010565	0.026	y
OG0010566	0.961	n
OG0010567	0.961	n
OG0010568	0.88	n
OG0010569	0.961	n
OG0010570	0.961	n
OG0010571	0.961	n
OG0010572	0.808	n
OG0010573	0.961	n
OG0010574	0.961	n
OG0010575	0.961	n
OG0010576	0.961	n
OG0010577	0.961	n
OG0010578	0.768	n
OG0010579	0.961	n
OG0010580	0.961	n
OG0010581	0.961	n
OG0010582	0.88	n
OG0010583	0.88	n
OG0010584	0.961	n
OG0010585	0.961	n
OG0010586	0.768	n
OG0010587	0.845	n
OG0010588	0.768	n
OG0010589	0.95	n
OG0010590	0.961	n
OG0010591	0.961	n
OG0010592	0.961	n
OG0010593	0.961	n
OG0010594	0.961	n
OG0010595	0.88	n
OG0010596	0.961	n
OG0010597	0.961	n
OG0010598	0.961	n
OG0010599	0.961	n
OG0010600	0.961	n
OG0010601	0.961	n
OG0010602	0.636	n
OG0010603	0.961	n
OG0010604	0.961	n
OG0010605	0.961	n
OG0010606	0.961	n
OG0010607	0.961	n
OG0010608	0.961	n
OG0010609	0.936	n
OG0010610	0.961	n
OG0010611	0.961	n
OG0010612	0.961	n
OG0010613	0.961	n
OG0010614	0.808	n
OG0010615	0.961	n
OG0010616	0.961	n
OG0010617	0.688	n
OG0010618	0.961	n
OG0010619	0.767	n
OG0010620	0.768	n
OG0010621	0.263	n
OG0010622	0.961	n
OG0010623	0.768	n
OG0010624	0.827	n
OG0010625	0.961	n
OG0010626	0.768	n
OG0010627	0.932	n
OG0010628	0.961	n
OG0010629	0.768	n
OG0010630	0.961	n
OG0010631	0.961	n
OG0010632	0.871	n
OG0010633	0.961	n
OG0010634	0.961	n
OG0010635	0.961	n
OG0010636	0.768	n
OG0010637	0.961	n
OG0010638	0.961	n
OG0010639	0.961	n
OG0010640	0.961	n
OG0010641	0.961	n
OG0010642	0.961	n
OG0010643	0.961	n
OG0010644	0.961	n
OG0010645	0.961	n
OG0010646	0.961	n
OG0010647	0.961	n
OG0010648	0.961	n
OG0010649	0.961	n
OG0010650	0.878	n
OG0010651	0.768	n
OG0010652	0.961	n
OG0010653	0.961	n
OG0010654	0.961	n
OG0010655	0.961	n
OG0010656	0.961	n
OG0010657	0.768	n
OG0010658	0.812	n
OG0010659	0.741	n
OG0010660	0.961	n
OG0010661	0.961	n
OG0010662	0.961	n
OG0010663	0.961	n
OG0010664	0.961	n
OG0010665	0.961	n
OG0010666	0.961	n
OG0010667	0.961	n
OG0010668	0.827	n
OG0010669	0.961	n
OG0010670	0.961	n
OG0010671	0.961	n
OG0010672	0.961	n
OG0010673	0.845	n
OG0010674	0.726	n
OG0010675	0.961	n
OG0010676	0.961	n
OG0010677	0.961	n
OG0010678	0.827	n
OG0010679	0.961	n
OG0010680	0.961	n
OG0010681	0.961	n
OG0010682	0.961	n
OG0010683	0.961	n
OG0010684	0.95	n
OG0010685	0.32	n
OG0010686	0.827	n
OG0010687	0.961	n
OG0010688	0.961	n
OG0010689	0.961	n
OG0010690	0.961	n
OG0010691	0.961	n
OG0010692	0.961	n
OG0010693	0.722	n
OG0010694	0.961	n
OG0010695	0.961	n
OG0010696	0.961	n
OG0010697	0.961	n
OG0010698	0.95	n
OG0010699	0.961	n
OG0010700	0.827	n
OG0010701	0.768	n
OG0010702	0.961	n
OG0010703	0.961	n
OG0010704	0.767	n
OG0010705	0.961	n
OG0010706	0.561	n
OG0010707	0.961	n
OG0010708	0.961	n
OG0010709	0.961	n
OG0010710	0.961	n
OG0010711	0.929	n
OG0010712	0.961	n
OG0010713	0.051	n
OG0010714	0.961	n
OG0010715	0.961	n
OG0010716	0.961	n
OG0010717	0.961	n
OG0010718	0.827	n
OG0010719	0.592	n
OG0010720	0.961	n
OG0010721	0.961	n
OG0010722	0.827	n
OG0010723	0.961	n
OG0010724	0.961	n
OG0010725	0.961	n
OG0010726	0.961	n
OG0010727	0.961	n
OG0010728	0.961	n
OG0010729	0.827	n
OG0010730	0.961	n
OG0010731	0.961	n
OG0010732	0.961	n
OG0010733	0.961	n
OG0010734	0.961	n
OG0010735	0.961	n
OG0010736	0.961	n
OG0010737	0.961	n
OG0010738	0.992	n
OG0010739	0.961	n
OG0010740	0.961	n
OG0010741	0.961	n
OG0010742	0.722	n
OG0010743	0.827	n
OG0010744	0.961	n
OG0010745	0.768	n
OG0010746	0.961	n
OG0010747	0.862	n
OG0010748	0.88	n
OG0010749	0.961	n
OG0010750	0.961	n
OG0010751	0.961	n
OG0010752	0.961	n
OG0010753	0.961	n
OG0010754	0.961	n
OG0010755	0.961	n
OG0010756	0.961	n
OG0010757	0.961	n
OG0010758	0.961	n
OG0010759	0.961	n
OG0010760	0.961	n
OG0010761	0.961	n
OG0010762	0.961	n
OG0010763	0.961	n
OG0010764	0.961	n
OG0010765	0.961	n
OG0010766	0.961	n
OG0010767	0.961	n
OG0010768	0.961	n
OG0010769	0.961	n
OG0010770	0.961	n
OG0010771	0.961	n
OG0010772	0.827	n
OG0010773	0.961	n
OG0010774	0.961	n
OG0010775	0.961	n
OG0010777	0.862	n
OG0010778	0.961	n
OG0010779	0.88	n
OG0010780	0.961	n
OG0010781	0.961	n
OG0010782	0.961	n
OG0010783	0.791	n
OG0010784	0.961	n
OG0010785	0.961	n
OG0010786	0.961	n
OG0010787	0.797	n
OG0010788	0.961	n
OG0010789	0.961	n
OG0010790	0.961	n
OG0010791	0.961	n
OG0010792	0.961	n
OG0010793	0.936	n
OG0010794	0.961	n
